network_id,ssid,bssid,scan_count,total_observations,mean_rssi,strongest_rssi,min_radius_m,max_radius_m,overlap_point_count
Vodafone-56DF | 6c:63:9c:42:cb:b4,Vodafone-56DF,6c:63:9c:42:cb:b4,9,9,-86.22222222222223,-75,10.0,42.986623470822764,0
Vodafone-5283 | 70:54:25:6f:b4:9e,Vodafone-5283,70:54:25:6f:b4:9e,9,9,-87.55555555555556,-78,12.589254117941675,42.986623470822764,0
FRITZ!Box 7590 KF | b0:f2:08:17:1d:3a,FRITZ!Box 7590 KF,b0:f2:08:17:1d:3a,8,8,-73.5,-53,3.0,36.869450645195755,0
PF-WLAN | 48:4a:e9:d9:2d:d2,PF-WLAN,48:4a:e9:d9:2d:d2,8,8,-75.375,-53,3.0,34.14548873833603,0
Jetzt ein leckeres Eis Casal | 1c:0b:8b:0c:5b:8b,Jetzt ein leckeres Eis Casal,1c:0b:8b:0c:5b:8b,8,8,-80.25,-63,3.9810717055349722,39.810717055349734,0
BabaCut_Gastzugang | 06:b4:fe:08:37:a8,BabaCut_Gastzugang,06:b4:fe:08:37:a8,8,8,-81.375,-70,6.812920690579613,39.810717055349734,0
MagentaWLAN-ZSQ6 | 20:37:f0:1d:b3:cf,MagentaWLAN-ZSQ6,20:37:f0:1d:b3:cf,8,8,-82.5,-74,9.261187281287935,29.286445646252357,0
Vodafone-B244 | 80:da:c2:6b:b2:50,Vodafone-B244,80:da:c2:6b:b2:50,8,8,-83.875,-70,6.812920690579613,36.869450645195755,0
stadtpforzheim | 48:4a:e9:da:74:d0,stadtpforzheim,48:4a:e9:da:74:d0,8,8,-85.0,-69,6.309573444801933,36.869450645195755,0
BENSI | 70:54:25:66:d4:45,BENSI,70:54:25:66:d4:45,8,8,-85.625,-72,7.943282347242816,46.4158883361278,0
WLAN-930995 | ec:6c:9a:a6:75:2b,WLAN-930995,ec:6c:9a:a6:75:2b,8,8,-86.0,-74,9.261187281287935,46.4158883361278,0
iPhone von Kadir | 86:bb:25:ff:8b:e7,iPhone von Kadir,86:bb:25:ff:8b:e7,7,7,-34.857142857142854,-18,3.0,3.0,0
TP-Link_D168 | 30:68:93:8e:d1:68,TP-Link_D168,30:68:93:8e:d1:68,7,7,-70.28571428571429,-52,3.0,25.118864315095795,0
FRITZ!Box 6690 HQ | 04:b4:fe:5a:e7:2c,FRITZ!Box 6690 HQ,04:b4:fe:5a:e7:2c,7,7,-70.57142857142857,-42,3.0,39.810717055349734,0
FRITZ!Box 6591 Cable FY | 50:e6:36:88:17:b1,FRITZ!Box 6591 Cable FY,50:e6:36:88:17:b1,7,7,-73.42857142857143,-57,3.0,29.286445646252357,0
WiFi4EU | 48:4a:e9:d9:2d:d0,WiFi4EU,48:4a:e9:d9:2d:d0,7,7,-73.71428571428571,-53,3.0,36.869450645195755,0
Vodafone-8CB2 | dc:73:06:2d:8e:ad,Vodafone-8CB2,dc:73:06:2d:8e:ad,7,7,-74.42857142857143,-50,3.0,42.986623470822764,0
FRITZ!Box 6690 OG | d4:24:dd:62:11:93,FRITZ!Box 6690 OG,d4:24:dd:62:11:93,7,7,-76.0,-39,3.0,39.810717055349734,0
FRITZ!Box 7530 ID | 2c:3a:fd:c4:9b:bd,FRITZ!Box 7530 ID,2c:3a:fd:c4:9b:bd,7,7,-78.71428571428571,-58,3.0,39.810717055349734,0
Rialto_Unifi_Guest | de:b3:70:a2:c7:f7,Rialto_Unifi_Guest,de:b3:70:a2:c7:f7,7,7,-79.14285714285714,-61,3.4145488738336014,31.622776601683793,0
Rialto_Unifi | d8:b3:70:a2:c7:f7,Rialto_Unifi,d8:b3:70:a2:c7:f7,7,7,-79.28571428571429,-61,3.4145488738336014,31.622776601683793,0
MagentaWLAN-8RCV | 04:09:86:5e:e5:6f,MagentaWLAN-8RCV,04:09:86:5e:e5:6f,7,7,-79.71428571428571,-65,4.641588833612778,39.810717055349734,0
Vodafone-D304 | ec:a8:1f:9d:d3:10,Vodafone-D304,ec:a8:1f:9d:d3:10,7,7,-80.0,-71,7.3564225445964135,34.14548873833603,0
PK-Wlan | c8:0e:14:20:3a:1d,PK-Wlan,c8:0e:14:20:3a:1d,7,7,-80.42857142857143,-70,6.812920690579613,29.286445646252357,0
BabaCut | 04:b4:fe:08:37:a8,BabaCut,04:b4:fe:08:37:a8,7,7,-81.14285714285714,-70,6.812920690579613,39.810717055349734,0
FRITZ!Box 6591 Cable UH | 2c:91:ab:87:90:8c,FRITZ!Box 6591 Cable UH,2c:91:ab:87:90:8c,7,7,-81.85714285714286,-71,7.3564225445964135,39.810717055349734,0
Muessle-Event | e0:28:6d:12:0b:df,Muessle-Event,e0:28:6d:12:0b:df,7,7,-82.14285714285714,-72,7.943282347242816,39.810717055349734,0
HaugWeiser | 0e:ea:14:af:8f:d2,HaugWeiser,0e:ea:14:af:8f:d2,7,7,-83.14285714285714,-68,5.843414133735177,34.14548873833603,0
Vodafone-933B | f0:4b:8a:7d:3f:de,Vodafone-933B,f0:4b:8a:7d:3f:de,7,7,-84.28571428571429,-76,10.7977516232771,36.869450645195755,0
Vodafone-A450 | 64:67:72:85:a4:56,Vodafone-A450,64:67:72:85:a4:56,7,7,-85.0,-75,10.0,34.14548873833603,0
Vodafone-5413 | d4:3f:cb:81:66:09,Vodafone-5413,d4:3f:cb:81:66:09,7,7,-85.71428571428571,-69,6.309573444801933,46.4158883361278,0
Vodafone-57C4 | 00:cb:7a:4c:57:d0,Vodafone-57C4,00:cb:7a:4c:57:d0,6,7,-85.41666666666667,-79,13.593563908785255,36.869450645195755,0
Vodafone-4F44 | 00:cb:7a:44:4f:50,Vodafone-4F44,00:cb:7a:44:4f:50,6,6,-69.66666666666667,-48,3.0,29.286445646252357,0
OS-Internet | 7c:5a:1c:ec:30:fb,OS-Internet,7c:5a:1c:ec:30:fb,6,6,-70.33333333333333,-48,3.0,34.14548873833603,0
Vodafone-2A9B | a0:e7:ae:5c:04:ef,Vodafone-2A9B,a0:e7:ae:5c:04:ef,6,6,-73.66666666666667,-58,3.0,21.544346900318832,0
FRITZ!Box 6660 Cable UY | b0:f2:08:bb:f8:73,FRITZ!Box 6660 Cable UY,b0:f2:08:bb:f8:73,6,6,-74.0,-54,3.0,42.986623470822764,0
mobileservice_E | ea:55:b8:04:eb:b2,mobileservice_E,ea:55:b8:04:eb:b2,6,6,-75.5,-51,3.0,46.4158883361278,0
WOUTEX_WLAN_B642_5G | 5c:62:8b:4f:b6:41,WOUTEX_WLAN_B642_5G,5c:62:8b:4f:b6:41,6,6,-75.83333333333333,-62,3.686945064519575,34.14548873833603,0
PF-WLAN | 48:4a:e9:d9:c4:d0,PF-WLAN,48:4a:e9:d9:c4:d0,6,6,-76.83333333333333,-65,4.641588833612778,31.622776601683793,0
Modehaus-Jung | 4e:05:3e:c2:4d:06,Modehaus-Jung,4e:05:3e:c2:4d:06,6,6,-77.33333333333333,-60,3.1622776601683795,27.12272579332028,0
FRITZ!Box 7590 KO | 3c:a6:2f:4f:65:81,FRITZ!Box 7590 KO,3c:a6:2f:4f:65:81,6,6,-77.66666666666667,-60,3.1622776601683795,34.14548873833603,0
Mezopotamya Pforzheim | 08:b6:57:17:89:c4,Mezopotamya Pforzheim,08:b6:57:17:89:c4,6,6,-77.66666666666667,-58,3.0,42.986623470822764,0
SBF-AiP-5G | 04:d4:c4:40:41:2c,SBF-AiP-5G,04:d4:c4:40:41:2c,6,6,-77.83333333333333,-52,3.0,42.986623470822764,0
eMedia | 78:18:ec:ad:3f:09,eMedia,78:18:ec:ad:3f:09,6,6,-78.0,-65,4.641588833612778,34.14548873833603,0
Magenta | 78:18:ec:ad:3f:0a,Magenta,78:18:ec:ad:3f:0a,6,6,-78.33333333333333,-62,3.686945064519575,46.4158883361278,0
FRITZ!Box 7490 | e0:28:6d:3d:35:bd,FRITZ!Box 7490,e0:28:6d:3d:35:bd,6,6,-78.83333333333333,-72,7.943282347242816,25.118864315095795,0
MagentaWLAN-8AF7 | 84:a3:29:84:bd:bf,MagentaWLAN-8AF7,84:a3:29:84:bd:bf,6,6,-79.16666666666667,-64,4.298662347082277,39.810717055349734,0
FRITZ!Box 6670 MB | 36:e1:a9:d1:e7:d0,FRITZ!Box 6670 MB,36:e1:a9:d1:e7:d0,6,6,-79.66666666666667,-68,5.843414133735177,34.14548873833603,0
Black&White by Nafiye | d4:24:dd:30:ba:a8,Black&White by Nafiye,d4:24:dd:30:ba:a8,6,6,-80.5,-60,3.1622776601683795,34.14548873833603,0
Vodafone-038F | a4:43:8c:f7:23:e2,Vodafone-038F,a4:43:8c:f7:23:e2,6,6,-80.66666666666667,-73,8.576958985908941,27.12272579332028,0
Vodafone-4972 | 50:a5:dc:d6:02:34,Vodafone-4972,50:a5:dc:d6:02:34,6,6,-80.83333333333333,-65,4.641588833612778,29.286445646252357,0
Black & White Gastzugang | d6:24:dd:30:ba:a8,Black & White Gastzugang,d6:24:dd:30:ba:a8,6,6,-81.16666666666667,-61,3.4145488738336014,46.4158883361278,0
Digibox-5246 | 7a:c5:7d:32:af:f8,Digibox-5246,7a:c5:7d:32:af:f8,6,6,-81.16666666666667,-71,7.3564225445964135,31.622776601683793,0
ML-1989 | e2:28:6d:12:0b:df,ML-1989,e2:28:6d:12:0b:df,6,6,-81.16666666666667,-72,7.943282347242816,39.810717055349734,0
SBF-AiP-5G | 04:d4:c4:40:57:7c,SBF-AiP-5G,04:d4:c4:40:57:7c,6,6,-81.33333333333333,-68,5.843414133735177,42.986623470822764,0
KonRail | 04:b4:fe:05:9a:ef,KonRail,04:b4:fe:05:9a:ef,6,6,-81.66666666666667,-68,5.843414133735177,36.869450645195755,0
FRITZ!Box 6690 ZX | 0c:c5:74:01:8a:66,FRITZ!Box 6690 ZX,0c:c5:74:01:8a:66,6,6,-82.33333333333333,-65,4.641588833612778,46.4158883361278,0
MagentaWLAN-G8D1 | dc:92:72:ac:42:ef,MagentaWLAN-G8D1,dc:92:72:ac:42:ef,6,6,-82.5,-73,8.576958985908941,29.286445646252357,0
MagentaWLAN-UZCV | 54:47:cc:95:af:2f,MagentaWLAN-UZCV,54:47:cc:95:af:2f,6,6,-82.5,-69,6.309573444801933,39.810717055349734,0
Balkan backery lejla | 34:e1:a9:56:50:06,Balkan backery lejla,34:e1:a9:56:50:06,6,6,-82.66666666666667,-69,6.309573444801933,39.810717055349734,0
WLAN-Intern | 1c:6a:1b:7b:43:20,WLAN-Intern,1c:6a:1b:7b:43:20,6,6,-83.33333333333333,-74,9.261187281287935,36.869450645195755,0
HaugWeiser | 0e:ea:14:af:8e:16,HaugWeiser,0e:ea:14:af:8e:16,6,6,-83.66666666666667,-70,6.812920690579613,39.810717055349734,0
WLAN-Handy | 22:6a:1b:7b:43:20,WLAN-Handy,22:6a:1b:7b:43:20,6,6,-83.83333333333333,-74,9.261187281287935,42.986623470822764,0
HaugWeiser-Gast | 0e:ea:14:9f:8f:d2,HaugWeiser-Gast,0e:ea:14:9f:8f:d2,6,6,-84.5,-68,5.843414133735177,39.810717055349734,0
HaugWeiser-INT | 0e:ea:14:8f:8e:16,HaugWeiser-INT,0e:ea:14:8f:8e:16,6,6,-84.5,-71,7.3564225445964135,39.810717055349734,0
HaugWeiser-INT | 0e:ea:14:8f:8f:d2,HaugWeiser-INT,0e:ea:14:8f:8f:d2,6,6,-84.5,-69,6.309573444801933,36.869450645195755,0
GoldenG8 | 50:e6:36:05:76:ea,GoldenG8,50:e6:36:05:76:ea,6,6,-86.33333333333333,-76,10.7977516232771,39.810717055349734,0
WLAN-740459 | cc:d4:2e:45:dd:22,WLAN-740459,cc:d4:2e:45:dd:22,6,6,-86.5,-79,13.593563908785255,34.14548873833603,0
o2 free Wifi | 54:ec:2f:10:e5:8c,o2 free Wifi,54:ec:2f:10:e5:8c,6,6,-86.66666666666667,-74,9.261187281287935,46.4158883361278,0
ECOVIS RTS | 2c:d7:ff:06:72:12,ECOVIS RTS,2c:d7:ff:06:72:12,6,6,-87.0,-79,13.593563908785255,42.986623470822764,0
DIRECT-a1-HP M183 LaserJet | a6:97:b1:cd:3e:a1,DIRECT-a1-HP M183 LaserJet,a6:97:b1:cd:3e:a1,5,5,-64.4,-45,3.0,18.478497974222908,0
Ofis_EXT_EXT | 50:3d:d1:bf:33:c1,Ofis_EXT_EXT,50:3d:d1:bf:33:c1,5,5,-64.6,-49,3.0,36.869450645195755,0
mobileservice | e2:55:b8:04:eb:b2,mobileservice,e2:55:b8:04:eb:b2,5,5,-67.6,-50,3.0,27.12272579332028,0
WLAN_E&F_Gast | a2:05:d6:b3:a0:42,WLAN_E&F_Gast,a2:05:d6:b3:a0:42,5,5,-68.4,-51,3.0,19.952623149688797,0
LEDnet0033CF2707 | 18:b9:05:cf:27:07,LEDnet0033CF2707,18:b9:05:cf:27:07,5,5,-69.2,-58,3.0,13.593563908785255,0
FRITZ!Box 7530 BR_Ext | a8:42:a1:2b:9e:c3,FRITZ!Box 7530 BR_Ext,a8:42:a1:2b:9e:c3,5,5,-71.4,-55,3.0,14.677992676220699,0
WLAN_E&F | 9c:05:d6:b3:a0:42,WLAN_E&F,9c:05:d6:b3:a0:42,5,5,-71.8,-51,3.0,39.810717055349734,0
WLAN-4CYJAV | 74:90:bc:27:02:8f,WLAN-4CYJAV,74:90:bc:27:02:8f,5,5,-72.2,-60,3.1622776601683795,23.263050671536263,0
Vodafone-B32C | ec:a8:1f:b6:b3:38,Vodafone-B32C,ec:a8:1f:b6:b3:38,5,5,-73.6,-59,3.0,29.286445646252357,0
devolo_EXT | f0:a7:31:a7:fb:7c,devolo_EXT,f0:a7:31:a7:fb:7c,5,5,-73.8,-67,5.411695265464636,15.848931924611133,0
vs-258f6a | 58:b5:68:25:8f:6a,vs-258f6a,58:b5:68:25:8f:6a,5,5,-73.8,-62,3.686945064519575,21.544346900318832,0
Gast-WLAN-JBBN | 84:a3:29:67:6e:a1,Gast-WLAN-JBBN,84:a3:29:67:6e:a1,5,5,-74.0,-61,3.4145488738336014,36.869450645195755,0
WiFi4EU | 48:4a:e9:d9:c4:d2,WiFi4EU,48:4a:e9:d9:c4:d2,5,5,-75.0,-61,3.4145488738336014,31.622776601683793,0
UPC831A8AB | 54:67:51:2c:9b:57,UPC831A8AB,54:67:51:2c:9b:57,5,5,-75.4,-64,4.298662347082277,31.622776601683793,0
JUNG Modehaus | d6:1a:d1:15:fd:ae,JUNG Modehaus,d6:1a:d1:15:fd:ae,5,5,-75.6,-61,3.4145488738336014,29.286445646252357,0
Thalia_Free_WiFi | 08:45:d1:d8:c8:49,Thalia_Free_WiFi,08:45:d1:d8:c8:49,5,5,-75.6,-53,3.0,31.622776601683793,0
Amadeus | 4c:c5:3e:c2:4d:05,Amadeus,4c:c5:3e:c2:4d:05,5,5,-76.0,-60,3.1622776601683795,29.286445646252357,0
BerAW-PF | dc:39:6f:19:0f:8d,BerAW-PF,dc:39:6f:19:0f:8d,5,5,-76.0,-58,3.0,31.622776601683793,0
Demo | 78:18:ec:ad:3f:08,Demo,78:18:ec:ad:3f:08,5,5,-76.0,-64,4.298662347082277,29.286445646252357,0
THA-MDE-DE | 08:45:d1:d8:c8:4b,THA-MDE-DE,08:45:d1:d8:c8:4b,5,5,-76.2,-54,3.0,31.622776601683793,0
DIRECT-EB-HP DeskJet 2700 series | e4:11:5b:06:1a:ec,DIRECT-EB-HP DeskJet 2700 series,e4:11:5b:06:1a:ec,5,5,-76.4,-68,5.843414133735177,23.263050671536263,0
starmobile | cc:58:30:18:d3:ff,starmobile,cc:58:30:18:d3:ff,5,5,-76.4,-52,3.0,42.986623470822764,0
vs-49e864 | 58:b5:68:49:e8:64,vs-49e864,58:b5:68:49:e8:64,5,5,-76.8,-66,5.011872336272722,23.263050671536263,0
Telekom_SIM | 08:45:d1:d8:c8:4f,Telekom_SIM,08:45:d1:d8:c8:4f,5,5,-77.0,-55,3.0,34.14548873833603,0
TK-Internet | f8:b7:e2:ce:fe:01,TK-Internet,f8:b7:e2:ce:fe:01,5,5,-77.4,-68,5.843414133735177,23.263050671536263,0
Mezopotamya gast | 6a:b6:57:17:89:c5,Mezopotamya gast,6a:b6:57:17:89:c5,5,5,-77.8,-58,3.0,39.810717055349734,0
Vodafone-7A54 | 80:da:c2:6c:7a:60,Vodafone-7A54,80:da:c2:6c:7a:60,5,5,-77.8,-67,5.411695265464636,29.286445646252357,0
TP-Link_D9CB_5G | 9c:a2:f4:b3:d9:ca,TP-Link_D9CB_5G,9c:a2:f4:b3:d9:ca,5,5,-78.8,-65,4.641588833612778,42.986623470822764,0
FRITZ!Box 6690 QC | 04:b4:fe:29:e6:ba,FRITZ!Box 6690 QC,04:b4:fe:29:e6:ba,5,5,-79.0,-69,6.309573444801933,46.4158883361278,0
Mezopotamya Pforzheim1 | 0c:80:63:bd:6c:23,Mezopotamya Pforzheim1,0c:80:63:bd:6c:23,5,5,-79.2,-63,3.9810717055349722,34.14548873833603,0
VDK Gast | 7c:ff:4d:1d:a4:85,VDK Gast,7c:ff:4d:1d:a4:85,5,5,-79.2,-74,9.261187281287935,18.478497974222908,0
Vodafone-2EE4 | 1c:9e:cc:3f:2e:f0,Vodafone-2EE4,1c:9e:cc:3f:2e:f0,5,5,-79.4,-67,5.411695265464636,27.12272579332028,0
Vodafone-0FD4 | 08:a7:c0:e1:0f:e0,Vodafone-0FD4,08:a7:c0:e1:0f:e0,5,5,-79.6,-67,5.411695265464636,34.14548873833603,0
MagentaWLAN-0LUI | 94:98:8f:70:2c:cf,MagentaWLAN-0LUI,94:98:8f:70:2c:cf,5,5,-79.8,-67,5.411695265464636,31.622776601683793,0
WLAN1 | 02:2f:9d:8b:5c:40,WLAN1,02:2f:9d:8b:5c:40,5,5,-79.8,-72,7.943282347242816,27.12272579332028,0
Ciao Ciao intern | 36:70:4e:c3:53:f1,Ciao Ciao intern,36:70:4e:c3:53:f1,5,5,-80.2,-65,4.641588833612778,39.810717055349734,0
FRITZ!Box 7530 MP | 3c:a6:2f:3b:30:a5,FRITZ!Box 7530 MP,3c:a6:2f:3b:30:a5,5,5,-80.2,-66,5.011872336272722,42.986623470822764,0
iwatch2 | ea:df:70:49:20:16,iwatch2,ea:df:70:49:20:16,5,5,-80.2,-69,6.309573444801933,36.869450645195755,0
o2de-M100 | 54:ec:2f:10:e5:8d,o2de-M100,54:ec:2f:10:e5:8d,5,5,-80.2,-69,6.309573444801933,34.14548873833603,0
Vodafone-1EE1 | 0c:7f:b2:aa:b7:6a,Vodafone-1EE1,0c:7f:b2:aa:b7:6a,5,5,-80.4,-65,4.641588833612778,39.810717055349734,0
o2de-M102 | 54:ec:2f:50:e5:8c,o2de-M102,54:ec:2f:50:e5:8c,5,5,-80.4,-69,6.309573444801933,36.869450645195755,0
Ciao Ciao Gast | 28:70:4e:c3:53:f1,Ciao Ciao Gast,28:70:4e:c3:53:f1,5,5,-80.6,-65,4.641588833612778,39.810717055349734,0
o2de-M103 | 54:ec:2f:90:e5:8c,o2de-M103,54:ec:2f:90:e5:8c,5,5,-80.6,-68,5.843414133735177,39.810717055349734,0
o2de-M104 | 54:ec:2f:d0:e5:8c,o2de-M104,54:ec:2f:d0:e5:8c,5,5,-80.8,-67,5.411695265464636,42.986623470822764,0
PF-WLAN | 48:4a:e9:d9:e1:d0,PF-WLAN,48:4a:e9:d9:e1:d0,5,5,-81.2,-72,7.943282347242816,29.286445646252357,0
philips2 | e8:df:70:49:20:16,philips2,e8:df:70:49:20:16,5,5,-81.4,-68,5.843414133735177,42.986623470822764,0
WiFi4EU | 48:4a:e9:d8:e9:70,WiFi4EU,48:4a:e9:d8:e9:70,5,5,-81.6,-71,7.3564225445964135,36.869450645195755,0
i-int | e2:55:b8:b4:81:60,i-int,e2:55:b8:b4:81:60,5,5,-81.6,-70,6.812920690579613,36.869450645195755,0
FRITZ!Box 6690 OG | 5c:49:79:12:fd:fb,FRITZ!Box 6690 OG,5c:49:79:12:fd:fb,5,5,-82.0,-68,5.843414133735177,46.4158883361278,0
WiFi4EU | 48:4a:e9:d8:b6:52,WiFi4EU,48:4a:e9:d8:b6:52,5,5,-82.0,-70,6.812920690579613,42.986623470822764,0
PF-WLAN | 48:4a:e9:d8:b6:50,PF-WLAN,48:4a:e9:d8:b6:50,5,5,-82.2,-66,5.011872336272722,39.810717055349734,0
WLAN_E&F_Gast | a2:05:d6:b3:a2:96,WLAN_E&F_Gast,a2:05:d6:b3:a2:96,5,5,-82.4,-71,7.3564225445964135,31.622776601683793,0
FRITZ!Box 6660 Cable CB | 48:5d:35:4a:64:19,FRITZ!Box 6660 Cable CB,48:5d:35:4a:64:19,5,5,-82.8,-72,7.943282347242816,39.810717055349734,0
GR FRITZ!Box 7490 | 08:b6:57:6a:aa:8c,GR FRITZ!Box 7490,08:b6:57:6a:aa:8c,5,5,-83.0,-72,7.943282347242816,39.810717055349734,0
MT | 6a:d7:9a:4e:b8:80,MT,6a:d7:9a:4e:b8:80,5,5,-83.2,-68,5.843414133735177,36.869450645195755,0
Cassetta-Gastzugang | 58:2f:f7:9d:1c:11,Cassetta-Gastzugang,58:2f:f7:9d:1c:11,5,5,-83.6,-73,8.576958985908941,39.810717055349734,0
SK-Gast | 6a:d7:9a:1e:b8:80,SK-Gast,6a:d7:9a:1e:b8:80,5,5,-83.6,-68,5.843414133735177,39.810717055349734,0
Vodafone-30FA | 48:4e:fc:9e:a4:5b,Vodafone-30FA,48:4e:fc:9e:a4:5b,5,5,-83.6,-68,5.843414133735177,46.4158883361278,0
Vodafone-EBC3 | 9c:c8:fc:4e:96:a8,Vodafone-EBC3,9c:c8:fc:4e:96:a8,5,5,-83.6,-77,11.659144011798316,31.622776601683793,0
WiFi4EU | 48:4a:e9:d9:e1:d2,WiFi4EU,48:4a:e9:d9:e1:d2,5,5,-83.6,-73,8.576958985908941,29.286445646252357,0
SK-Mitarbeiter2 | 6a:d7:9a:3e:b8:80,SK-Mitarbeiter2,6a:d7:9a:3e:b8:80,5,5,-83.8,-68,5.843414133735177,39.810717055349734,0
SK-Mitarbeiter | 68:d7:9a:6e:b8:80,SK-Mitarbeiter,68:d7:9a:6e:b8:80,5,5,-84.0,-68,5.843414133735177,39.810717055349734,0
WLAN_E&F | 9c:05:d6:b3:a2:96,WLAN_E&F,9c:05:d6:b3:a2:96,5,5,-84.0,-74,9.261187281287935,34.14548873833603,0
o2-WLAN46 | 2c:ea:dc:6d:b2:4e,o2-WLAN46,2c:ea:dc:6d:b2:4e,5,5,-84.2,-77,11.659144011798316,42.986623470822764,0
Vodafone-626D | a0:e7:ae:96:0a:fb,Vodafone-626D,a0:e7:ae:96:0a:fb,5,5,-84.4,-78,12.589254117941675,31.622776601683793,0
YellowGuest | 22:11:32:a4:bd:91,YellowGuest,22:11:32:a4:bd:91,5,5,-84.4,-79,13.593563908785255,42.986623470822764,0
Vodafone-73B6 | 70:54:25:73:b5:f5,Vodafone-73B6,70:54:25:73:b5:f5,5,5,-84.8,-80,14.677992676220699,36.869450645195755,0
SFI-Pforzheim | c0:25:06:ad:f4:68,SFI-Pforzheim,c0:25:06:ad:f4:68,5,5,-85.0,-73,8.576958985908941,42.986623470822764,0
RTS | 2c:d7:ff:06:72:10,RTS,2c:d7:ff:06:72:10,5,5,-86.2,-77,11.659144011798316,42.986623470822764,0
WLAN-Handy | 22:6a:1b:7b:b5:8d,WLAN-Handy,22:6a:1b:7b:b5:8d,5,5,-86.2,-75,10.0,42.986623470822764,0
Speedport Gastzugang | cc:d4:2e:45:dd:23,Speedport Gastzugang,cc:d4:2e:45:dd:23,5,5,-86.4,-79,13.593563908785255,39.810717055349734,0
Vodafone-49E6 | d4:3f:cb:8c:27:22,Vodafone-49E6,d4:3f:cb:8c:27:22,5,5,-86.8,-76,10.7977516232771,39.810717055349734,0
UPC1F12F74 | 90:5c:44:84:b0:ab,UPC1F12F74,90:5c:44:84:b0:ab,5,5,-87.0,-84,19.952623149688797,34.14548873833603,0
Yellow-RT2600 | 00:11:32:a4:bd:91,Yellow-RT2600,00:11:32:a4:bd:91,5,5,-87.0,-81,15.848931924611133,50.11872336272722,0
MagentaWLAN-WD6U | 18:58:80:a2:1b:4f,MagentaWLAN-WD6U,18:58:80:a2:1b:4f,5,5,-87.2,-82,17.11328304161781,42.986623470822764,0
Paedagogisches_Zentrum_privat | 3c:a6:2f:93:1e:6e,Paedagogisches_Zentrum_privat,3c:a6:2f:93:1e:6e,5,5,-87.2,-81,15.848931924611133,36.869450645195755,0
devolo-593 | b8:be:f4:9a:47:f9,devolo-593,b8:be:f4:9a:47:f9,5,5,-87.4,-81,15.848931924611133,39.810717055349734,0
Paedagogisches_Zentrum | 3e:a6:2f:93:1e:6e,Paedagogisches_Zentrum,3e:a6:2f:93:1e:6e,5,5,-88.0,-82,17.11328304161781,39.810717055349734,0
WLAN-487346 | cc:d4:2e:25:84:34,WLAN-487346,cc:d4:2e:25:84:34,5,5,-88.6,-82,17.11328304161781,39.810717055349734,0
Anaboard | c8:4f:86:87:77:95,Anaboard,c8:4f:86:87:77:95,5,5,-89.2,-81,15.848931924611133,42.986623470822764,0
Praxis Neuffer | d4:24:dd:0c:71:2c,Praxis Neuffer,d4:24:dd:0c:71:2c,5,5,-89.2,-83,18.478497974222908,42.986623470822764,0
iPhone von Kadir | 0a:7b:83:23:f3:b7,iPhone von Kadir,0a:7b:83:23:f3:b7,4,4,-41.75,-25,3.0,3.0,0
iPhone von Kadir | 9a:9f:5e:a2:ff:e1,iPhone von Kadir,9a:9f:5e:a2:ff:e1,4,4,-52.0,-37,3.0,7.943282347242816,0
FRITZ!Box 7530 BR | 04:b4:fe:da:34:b3,FRITZ!Box 7530 BR,04:b4:fe:da:34:b3,4,4,-62.0,-49,3.0,8.576958985908941,0
FRITZ!Box 6690 HQ | 04:b4:fe:5a:e7:2b,FRITZ!Box 6690 HQ,04:b4:fe:5a:e7:2b,4,4,-66.0,-52,3.0,13.593563908785255,0
OS-Ipro | 82:5a:1c:ec:30:f3,OS-Ipro,82:5a:1c:ec:30:f3,4,4,-67.0,-57,3.0,11.659144011798316,0
cloverius | 3c:a6:2f:05:00:8e,cloverius,3c:a6:2f:05:00:8e,4,4,-67.0,-50,3.0,31.622776601683793,0
JUNG Modehaus | d6:1a:d1:15:fd:62,JUNG Modehaus,d6:1a:d1:15:fd:62,4,4,-67.25,-55,3.0,23.263050671536263,0
MagentaWLAN-QD6A | 6c:15:db:3f:ef:9e,MagentaWLAN-QD6A,6c:15:db:3f:ef:9e,4,4,-68.25,-56,3.0,12.589254117941675,0
BerAW-PF | dc:39:6f:19:0f:8e,BerAW-PF,dc:39:6f:19:0f:8e,4,4,-68.75,-61,3.4145488738336014,11.659144011798316,0
TheWayOut | c8:0e:14:6c:a4:26,TheWayOut,c8:0e:14:6c:a4:26,4,4,-69.0,-67,5.411695265464636,7.943282347242816,0
TP-Link_D9CB | 9c:a2:f4:b3:d9:cb,TP-Link_D9CB,9c:a2:f4:b3:d9:cb,4,4,-69.5,-53,3.0,17.11328304161781,0
FRITZ!Box 7490 | cc:ce:1e:3f:73:b1,FRITZ!Box 7490,cc:ce:1e:3f:73:b1,4,4,-70.0,-65,4.641588833612778,10.0,0
Vodafone Hotspot | be:5b:d5:ae:93:14,Vodafone Hotspot,be:5b:d5:ae:93:14,4,4,-70.75,-61,3.4145488738336014,18.478497974222908,0
moto g04s | 2a:6d:b6:38:14:a0,moto g04s,2a:6d:b6:38:14:a0,4,4,-71.0,-47,3.0,25.118864315095795,0
RSP | e0:91:f5:c4:df:91,RSP,e0:91:f5:c4:df:91,4,4,-72.5,-63,3.9810717055349722,13.593563908785255,0
WiFi4EU | 48:4a:e9:d9:81:b0,WiFi4EU,48:4a:e9:d9:81:b0,4,4,-72.5,-62,3.686945064519575,23.263050671536263,0
